  1.0209687e+000  2.2382642e-001  2.0920157e-001 -1.8579020e-002 -1.6842400e-003
  3.4362250e+001  2.1596466e-001  2.6889176e-001  2.0090585e+000 -3.4354600e-001
  3.5459539e+001  2.1527388e-001  2.6912202e-001  2.0058875e+000 -3.4434100e-001
  3.6669439e+001  2.1504362e-001  2.6974701e-001  2.0062757e+000 -3.4600900e-001
  3.7777551e+001  2.1604361e-001  2.7069437e-001  2.0037954e+000 -3.4593700e-001
  3.8875667e+001  2.1489230e-001  2.7147068e-001  2.0075520e+000 -3.4602100e-001
  3.9973828e+001  2.1545151e-001  2.7177331e-001  2.0078283e+000 -3.4648400e-001
  4.1061000e+001  2.1545809e-001  2.7170094e-001  2.0081506e+000 -3.4670400e-001
  4.2159095e+001  2.1513572e-001  2.7266146e-001  2.0095256e+000 -3.4721400e-001
  4.3249204e+001  2.1591861e-001  2.7271409e-001  2.0080388e+000 -3.4758900e-001
  4.4357335e+001  2.1542519e-001  2.7336540e-001  2.0092362e+000 -3.4782000e-001
  4.5447551e+001  2.1556335e-001  2.7435223e-001  2.0126703e+000 -3.4687600e-001
  4.6577628e+001  2.1645808e-001  2.7329961e-001  2.0166703e+000 -3.4710600e-001
  4.7666755e+001  2.1528704e-001  2.7384566e-001  2.0171637e+000 -3.4718300e-001
  4.8766879e+001  2.1510941e-001  2.7458249e-001  2.0180255e+000 -3.4649200e-001
  4.9865028e+001  2.1523441e-001  2.7500354e-001  2.0227689e+000 -3.4704200e-001
  5.0965120e+001  2.1501730e-001  2.7622063e-001  2.0191834e+000 -3.4832900e-001
  5.2055276e+001  2.1470810e-001  2.7620090e-001  2.0175387e+000 -3.4869500e-001
  5.3173349e+001  2.1525414e-001  2.7710220e-001  2.0159729e+000 -3.4855800e-001
  5.4281467e+001  2.1437257e-001  2.7714825e-001  2.0174532e+000 -3.4838400e-001
  5.5388575e+001  2.1499099e-001  2.7688510e-001  2.0140453e+000 -3.5105800e-001
  5.6496745e+001  2.1641860e-001  2.7608248e-001  2.0087888e+000 -3.5099400e-001
  5.7606888e+001  2.1493178e-001  2.7775351e-001  2.0076375e+000 -3.5168800e-001
  5.8694963e+001  2.1451731e-001  2.7811535e-001  2.0073941e+000 -3.5319800e-001
  5.9813053e+001  2.1524099e-001  2.7864824e-001  1.9989994e+000 -3.5450900e-001
  6.0913146e+001  2.1523441e-001  2.7886534e-001  1.9955784e+000 -3.5583600e-001
  6.2021292e+001  2.1563572e-001  2.7928639e-001  1.9938218e+000 -3.5701900e-001
  6.3131364e+001  2.1466862e-001  2.7923376e-001  1.9910982e+000 -3.5802400e-001
  6.4230435e+001  2.1510941e-001  2.7956928e-001  1.9905653e+000 -3.5848100e-001
  6.5338557e+001  2.1427389e-001  2.8008244e-001  1.9876837e+000 -3.5896900e-001
  6.6466641e+001  2.1473441e-001  2.8025349e-001  1.9890193e+000 -3.5945500e-001
  6.7554726e+001  2.1425415e-001  2.8060217e-001  1.9892758e+000 -3.5971300e-001
  6.8652843e+001  2.1470810e-001  2.8018112e-001  1.9878351e+000 -3.6090400e-001
  6.9760979e+001  2.1400416e-001  2.8128637e-001  1.9838417e+000 -3.6136700e-001
  7.0869045e+001  2.1493836e-001  2.8089822e-001  1.9834075e+000 -3.6181500e-001
  7.1966152e+001  2.1278706e-001  2.8227320e-001  1.9815917e+000 -3.6195300e-001
  7.3074258e+001  2.1409626e-001  2.8330609e-001  1.9840983e+000 -3.6125100e-001
  7.4172361e+001  2.1362258e-001  2.8229294e-001  1.9878680e+000 -3.6098700e-001
  7.5292458e+001  2.1422126e-001  2.8247715e-001  1.9887035e+000 -3.6136800e-001
  7.6380606e+001  2.1483967e-001  2.8216794e-001  1.9917166e+000 -3.6048600e-001
  7.7478710e+001  2.1166865e-001  2.8273372e-001  1.9930192e+000 -3.6092100e-001
  7.8568825e+001  2.1233312e-001  2.8467449e-001  1.9930982e+000 -3.6142400e-001
  7.9676955e+001  2.1380021e-001  2.8370082e-001  1.9924929e+000 -3.6187200e-001
  8.0784044e+001  2.1276733e-001  2.8442450e-001  1.9932429e+000 -3.6124200e-001
  8.1904127e+001  2.1403705e-001  2.8397055e-001  1.9948481e+000 -3.6169700e-001
  8.3012216e+001  2.1315548e-001  2.8464160e-001  1.9932561e+000 -3.6171500e-001
  8.4110352e+001  2.1321469e-001  2.8429950e-001  1.9958416e+000 -3.6127100e-001
  8.5230401e+001  2.1385284e-001  2.8522712e-001  1.9992034e+000 -3.6161500e-001
  8.6338537e+001  2.1343837e-001  2.8524028e-001  1.9986442e+000 -3.6182600e-001
  8.7459465e+001  2.1305022e-001  2.8518765e-001  1.9983613e+000 -3.6146400e-001
  8.8585688e+001  2.1248443e-001  2.8601001e-001  2.0014073e+000 -3.6105800e-001
  8.9693801e+001  2.1316206e-001  2.8601659e-001  2.0046178e+000 -3.6128500e-001
  9.0811887e+001  2.1345811e-001  2.8637842e-001  2.0035323e+000 -3.6115000e-001
  9.1948927e+001  2.1327390e-001  2.8570080e-001  2.0060520e+000 -3.6086600e-001
  9.3059037e+001  2.1311601e-001  2.8661526e-001  2.0094204e+000 -3.5995000e-001
  9.4169126e+001  2.1276733e-001  2.8635211e-001  2.0141637e+000 -3.5942200e-001
  9.5277217e+001  2.1170155e-001  2.8706921e-001  2.0147887e+000 -3.5975400e-001
  9.6395500e+001  2.1249759e-001  2.8674684e-001  2.0153808e+000 -3.6011500e-001
  9.7513383e+001  2.1218838e-001  2.8785867e-001  2.0130585e+000 -3.6040300e-001
  9.8613513e+001  2.1291206e-001  2.8800999e-001  2.0112230e+000 -3.6011100e-001
  9.9740884e+001  2.1244496e-001  2.8761525e-001  2.0116769e+000 -3.5932200e-001
  1.0083900e+002  2.1281338e-001  2.8867445e-001  2.0136506e+000 -3.5932700e-001
  1.0195006e+002  2.1124760e-001  2.8847709e-001  2.0127164e+000 -3.5942800e-001
  1.0304718e+002  2.1208970e-001  2.8855603e-001  2.0149993e+000 -3.5949600e-001
  1.0416530e+002  2.1143181e-001  2.8896392e-001  2.0171177e+000 -3.5913800e-001
  1.0529338e+002  2.1155681e-001  2.8865472e-001  2.0199663e+000 -3.5873700e-001
  1.0641147e+002  2.1177391e-001  2.8930603e-001  2.0244202e+000 -3.5749700e-001
  1.0753952e+002  2.1133971e-001  2.8989813e-001  2.0309070e+000 -3.5630300e-001
  1.0867763e+002  2.1122787e-001  2.9004286e-001  2.0334925e+000 -3.5491000e-001
  1.0973983e+002  2.1193181e-001  2.8977313e-001  2.0372359e+000 -3.5486900e-001
  1.1086501e+002  2.1101734e-001  2.9008233e-001  2.0348609e+000 -3.5466700e-001
  1.1198503e+002  2.1158313e-001  2.9143758e-001  2.0334530e+000 -3.5461200e-001
  1.1310514e+002  2.1089892e-001  2.9104285e-001  2.0342228e+000 -3.5526600e-001
  1.1422324e+002  2.1033972e-001  2.8957576e-001  2.0350122e+000 -3.5513100e-001
  1.1535135e+002  2.1048445e-001  2.9105601e-001  2.0313215e+000 -3.5448000e-001
  1.1646948e+002  2.1085945e-001  2.9105601e-001  2.0317425e+000 -3.5586200e-001
  1.1758860e+002  2.1053709e-001  2.9158232e-001  2.0321504e+000 -3.5594900e-001
  1.1868678e+002  2.1107655e-001  2.9276652e-001  2.0319530e+000 -3.5603300e-001
  1.1983481e+002  2.1122787e-001  2.9162179e-001  2.0350254e+000 -3.5638900e-001
  1.2093494e+002  2.1018840e-001  2.9233231e-001  2.0343280e+000 -3.5605400e-001
  1.2206500e+002  2.0962920e-001  2.9235205e-001  2.0352951e+000 -3.5695200e-001
  1.2318316e+002  2.1133971e-001  2.9136522e-001  2.0303346e+000 -3.5765300e-001
  1.2435117e+002  2.0893842e-001  2.9286520e-001  2.0286833e+000 -3.5895300e-001
  1.2547932e+002  2.1072787e-001  2.9283231e-001  2.0261110e+000 -3.5900100e-001
  1.2659844e+002  2.0939894e-001  2.9339809e-001  2.0253084e+000 -3.6042300e-001
  1.2770662e+002  2.0847132e-001  2.9368756e-001  2.0238281e+000 -3.6005600e-001
  1.2883475e+002  2.0920815e-001  2.9414150e-001  2.0258939e+000 -3.6146400e-001
  1.2996294e+002  2.1012919e-001  2.9364151e-001  2.0189795e+000 -3.6345600e-001
  1.3108113e+002  2.0985946e-001  2.9399019e-001  2.0191111e+000 -3.6387600e-001
  1.3221129e+002  2.0989893e-001  2.9406256e-001  2.0191637e+000 -3.6338100e-001
  1.3334046e+002  2.0902394e-001  2.9421387e-001  2.0235715e+000 -3.6269700e-001
  1.3446861e+002  2.0849105e-001  2.9435203e-001  2.0252294e+000 -3.6375600e-001
  1.3559884e+002  2.0878710e-001  2.9406914e-001  2.0248018e+000 -3.6362800e-001
  1.3672697e+002  2.0964236e-001  2.9488492e-001  2.0282557e+000 -3.6285800e-001
  1.3786514e+002  2.1001735e-001  2.9515465e-001  2.0280978e+000 -3.6222800e-001
  1.3896436e+002  2.0792527e-001  2.9486518e-001  2.0312688e+000 -3.6358100e-001
  1.4009248e+002  2.0826737e-001  2.9606912e-001  2.0311307e+000 -3.6273200e-001
  1.4122269e+002  2.0824106e-001  2.9685200e-001  2.0348741e+000 -3.6208600e-001
  1.4234089e+002  2.0945815e-001  2.9568754e-001  2.0360846e+000 -3.6306400e-001
  1.4344815e+002  2.0778711e-001  2.9651648e-001  2.0335122e+000 -3.6259200e-001
  1.4455633e+002  2.0876737e-001  2.9643095e-001  2.0360780e+000 -3.6189000e-001
  1.4569446e+002  2.0835290e-001  2.9731910e-001  2.0407687e+000 -3.6250800e-001
  1.4683275e+002  2.0817527e-001  2.9667437e-001  2.0324662e+000 -3.6293700e-001
  1.4795283e+002  2.0910289e-001  2.9691779e-001  2.0403740e+000 -3.6167100e-001
  1.4909535e+002  2.0815553e-001  2.9767436e-001  2.0406240e+000 -3.6057000e-001
  1.5021806e+002  2.0930683e-001  2.9837172e-001  2.0447621e+000 -3.5919700e-001
  1.5132627e+002  2.0771475e-001  2.9839146e-001  2.0438871e+000 -3.5976700e-001
  1.5243447e+002  2.0793843e-001  2.9822041e-001  2.0452029e+000 -3.5935100e-001
  1.5356262e+002  2.0842526e-001  2.9841778e-001  2.0463476e+000 -3.5952700e-001
  1.5468975e+002  2.0727396e-001  2.9817436e-001  2.0495647e+000 -3.5892800e-001
  1.5581999e+002  2.0768843e-001  2.9891119e-001  2.0543212e+000 -3.5811400e-001
  1.5694008e+002  2.0774764e-001  2.9891119e-001  2.0540581e+000 -3.5791400e-001
  1.5807830e+002  2.0791211e-001  2.9925329e-001  2.0547620e+000 -3.5894500e-001
  1.5918650e+002  2.0781343e-001  2.9948356e-001  2.0518673e+000 -3.5798500e-001
  1.6032362e+002  2.0761606e-001  2.9931250e-001  2.0518278e+000 -3.5959000e-001
  1.6145178e+002  2.0749764e-001  3.0012171e-001  2.0499726e+000 -3.5931500e-001
  1.6260192e+002  2.0769501e-001  3.0039802e-001  2.0559002e+000 -3.5852600e-001
  1.6373009e+002  2.0749106e-001  3.0043091e-001  2.0573146e+000 -3.5846900e-001
  1.6486826e+002  2.0761606e-001  3.0004276e-001  2.0580449e+000 -3.5812300e-001
  1.6598850e+002  2.0743185e-001  3.0071381e-001  2.0605646e+000 -3.5883000e-001
  1.6711562e+002  2.0756343e-001  3.0088486e-001  2.0597949e+000 -3.5947100e-001
  1.6823385e+002  2.0605687e-001  3.0179274e-001  2.0575383e+000 -3.5910600e-001
  1.6937399e+002  2.0694502e-001  3.0152301e-001  2.0607225e+000 -3.5851100e-001
  1.7049220e+002  2.0728054e-001  3.0104933e-001  2.0591501e+000 -3.6096300e-001
  1.7162244e+002  2.0606345e-001  3.0268747e-001  2.0568146e+000 -3.6322000e-001
  1.7276956e+002  2.0729370e-001  3.0114801e-001  2.0580909e+000 -3.6377200e-001
  1.7389973e+002  2.0654370e-001  3.0195064e-001  2.0604396e+000 -3.6089700e-001
  1.7503789e+002  2.0676081e-001  3.0187827e-001  2.0650053e+000 -3.6072000e-001
  1.7615609e+002  2.0635950e-001  3.0275326e-001  2.0627027e+000 -3.6135200e-001
  1.7729426e+002  2.0741870e-001  3.0222695e-001  2.0631567e+000 -3.6175700e-001
  1.7845345e+002  2.0672133e-001  3.0304273e-001  2.0601699e+000 -3.6422500e-001
  1.7957158e+002  2.0674107e-001  3.0227300e-001  2.0595580e+000 -3.6752400e-001
  1.8072178e+002  2.0650423e-001  3.0337825e-001  2.0573804e+000 -3.6611900e-001
  1.8184986e+002  2.0616213e-001  3.0337825e-001  2.0598475e+000 -3.6490000e-001
  1.8298003e+002  2.0648449e-001  3.0377956e-001  2.0616501e+000 -3.6617900e-001
  1.8412020e+002  2.0582661e-001  3.0431903e-001  2.0637554e+000 -3.6501800e-001
  1.8528743e+002  2.0677397e-001  3.0406904e-001  2.0661566e+000 -3.6432100e-001
  1.8641544e+002  2.0526740e-001  3.0522034e-001  2.0653277e+000 -3.6441300e-001
  1.8756372e+002  2.0579371e-001  3.0449008e-001  2.0645185e+000 -3.6426100e-001
  1.8870189e+002  2.0699107e-001  3.0487166e-001  2.0629593e+000 -3.6449800e-001
  1.8983909e+002  2.0653713e-001  3.0533876e-001  2.0635119e+000 -3.6541200e-001
  1.9096927e+002  2.0623450e-001  3.0533876e-001  2.0628277e+000 -3.6576200e-001
  1.9209745e+002  2.0678712e-001  3.0541771e-001  2.0634461e+000 -3.6652200e-001
  1.9322563e+002  2.0614897e-001  3.0607559e-001  2.0642817e+000 -3.6526700e-001
  1.9436398e+002  2.0664239e-001  3.0549007e-001  2.0631830e+000 -3.6445800e-001
  1.9547198e+002  2.0629371e-001  3.0599665e-001  2.0639725e+000 -3.6469500e-001
  1.9660916e+002  2.0557003e-001  3.0581902e-001  2.0655645e+000 -3.6404100e-001
  1.9772931e+002  2.0553056e-001  3.0695059e-001  2.0653014e+000 -3.6381800e-001
  1.9886947e+002  2.0622134e-001  3.0572691e-001  2.0655645e+000 -3.6606900e-001
  2.0000763e+002  2.0554371e-001  3.0679269e-001  2.0668343e+000 -3.6540400e-001
  2.0113779e+002  2.0562266e-001  3.0703611e-001  2.0694658e+000 -3.6434500e-001
  2.0225697e+002  2.0575424e-001  3.0698348e-001  2.0698277e+000 -3.6351200e-001
  2.0340714e+002  2.0558977e-001  3.0738479e-001  2.0718276e+000 -3.6272900e-001
  2.0454533e+002  2.0641213e-001  3.0852294e-001  2.0727882e+000 -3.6403700e-001
  2.0567346e+002  2.0573450e-001  3.0764137e-001  2.0739329e+000 -3.6333500e-001
  2.0685154e+002  2.0532661e-001  3.0785847e-001  2.0754263e+000 -3.6263900e-001
  2.0797979e+002  2.0583976e-001  3.0816768e-001  2.0767881e+000 -3.6313300e-001
  2.0911797e+002  2.0566871e-001  3.0844399e-001  2.0750973e+000 -3.6345800e-001
  2.1027514e+002  2.0544503e-001  3.0841110e-001  2.0775447e+000 -3.6458000e-001
  2.1141523e+002  2.0527398e-001  3.0879925e-001  2.0763013e+000 -3.6344300e-001
  2.1253340e+002  2.0478714e-001  3.0941767e-001  2.0783934e+000 -3.6463800e-001
  2.1367154e+002  2.0532661e-001  3.0953609e-001  2.0772750e+000 -3.6523900e-001
  2.1481870e+002  2.0473451e-001  3.0920714e-001  2.0775907e+000 -3.6420900e-001
  2.1593887e+002  2.0534635e-001  3.0989792e-001  2.0803802e+000 -3.6232300e-001
  2.1708704e+002  2.0522793e-001  3.0950319e-001  2.0839065e+000 -3.6338800e-001
  2.1822720e+002  2.0580029e-001  3.0965451e-001  2.0794197e+000 -3.6371000e-001
  2.1936737e+002  2.0481346e-001  3.0972687e-001  2.0814525e+000 -3.6236500e-001
  2.2049752e+002  2.0465557e-001  3.1010845e-001  2.0837617e+000 -3.6284100e-001
  2.2164472e+002  2.0487925e-001  3.0986503e-001  2.0847486e+000 -3.6356500e-001
  2.2277588e+002  2.0493188e-001  3.1089134e-001  2.0828012e+000 -3.6372400e-001
  2.2392305e+002  2.0534635e-001  3.1074002e-001  2.0802486e+000 -3.6538600e-001
  2.2506120e+002  2.0520819e-001  3.1156896e-001  2.0813999e+000 -3.6489600e-001
  2.2619937e+002  2.0441215e-001  3.1072028e-001  2.0833275e+000 -3.6492300e-001
  2.2733649e+002  2.0432662e-001  3.1180580e-001  2.0853472e+000 -3.6390500e-001
  2.2847672e+002  2.0358321e-001  3.1155580e-001  2.0878209e+000 -3.6336100e-001
  2.2958684e+002  2.0478056e-001  3.1212816e-001  2.0846894e+000 -3.6169400e-001
  2.3073497e+002  2.0466214e-001  3.1201632e-001  2.0927222e+000 -3.6154200e-001
  2.3187315e+002  2.0377400e-001  3.1269395e-001  2.0913209e+000 -3.6278300e-001
  2.3305125e+002  2.0520819e-001  3.1252948e-001  2.0905182e+000 -3.6363200e-001
  2.3418847e+002  2.0439241e-001  3.1312158e-001  2.0874854e+000 -3.6424100e-001
  2.3534663e+002  2.0344505e-001  3.1385183e-001  2.0882749e+000 -3.6448700e-001
  2.3648481e+002  2.0374110e-001  3.1293737e-001  2.0918998e+000 -3.6322200e-001
  2.3763499e+002  2.0430689e-001  3.1300316e-001  2.0945445e+000 -3.6115000e-001
  2.3877311e+002  2.0410294e-001  3.1303605e-001  2.0972484e+000 -3.6267000e-001
  2.3991230e+002  2.0397136e-001  3.1404262e-001  2.0902288e+000 -3.6357900e-001
  2.4104258e+002  2.0225427e-001  3.1405578e-001  2.0924853e+000 -3.6523100e-001
  2.4221079e+002  2.0337926e-001  3.1462156e-001  2.0876893e+000 -3.6712900e-001
  2.4337885e+002  2.0387926e-001  3.1505577e-001  2.0889591e+000 -3.6647700e-001
  2.4451804e+002  2.0305032e-001  3.1535182e-001  2.0939524e+000 -3.6556700e-001
  2.4569403e+002  2.0394505e-001  3.1500314e-001  2.0955511e+000 -3.6638500e-001
  2.4684080e+002  2.0390557e-001  3.1493077e-001  2.0931103e+000 -3.6779600e-001
  2.4801042e+002  2.0336611e-001  3.1552287e-001  2.0934327e+000 -3.6622600e-001
  2.4918058e+002  2.0297795e-001  3.1622023e-001  2.0948143e+000 -3.6570600e-001
  2.5031873e+002  2.0301742e-001  3.1534524e-001  2.0917353e+000 -3.6762300e-001
  2.5147688e+002  2.0389242e-001  3.1592418e-001  2.0936630e+000 -3.7125100e-001
  2.5261708e+002  2.0345163e-001  3.1627286e-001  2.0926761e+000 -3.7513200e-001
  2.5377422e+002  2.0293848e-001  3.1687812e-001  2.0907156e+000 -3.7638600e-001
  2.5489249e+002  2.0317532e-001  3.1631233e-001  2.0882749e+000 -3.7533200e-001
  2.5604070e+002  2.0398452e-001  3.1683206e-001  2.0914393e+000 -3.7130400e-001
  2.5718890e+002  2.0339242e-001  3.1724653e-001  2.0976169e+000 -3.7189200e-001
  2.5833906e+002  2.0305690e-001  3.1729917e-001  2.0992616e+000 -3.7457300e-001
  2.5947621e+002  2.0399110e-001  3.1677285e-001  2.0970445e+000 -3.7559000e-001
  2.6061438e+002  2.0335295e-001  3.1731232e-001  2.0968998e+000 -3.7412700e-001
  2.6175448e+002  2.0301085e-001  3.1739127e-001  2.0977090e+000 -3.7476100e-001
  2.6289266e+002  2.0243848e-001  3.1750969e-001  2.0972616e+000 -3.7306900e-001
  2.6406279e+002  2.0293848e-001  3.1786495e-001  2.0974984e+000 -3.7252700e-001
  2.6522991e+002  2.0276743e-001  3.1802942e-001  2.1003603e+000 -3.7180800e-001
  2.6637802e+002  2.0314242e-001  3.1824652e-001  2.0996629e+000 -3.7059800e-001
  2.6752819e+002  2.0308321e-001  3.1833205e-001  2.0988800e+000 -3.7074300e-001
  2.6867627e+002  2.0267532e-001  3.1961493e-001  2.0964721e+000 -3.7049600e-001
  2.6981648e+002  2.0305690e-001  3.1897678e-001  2.0967485e+000 -3.7074600e-001
  2.7095469e+002  2.0264901e-001  3.1893731e-001  2.0967485e+000 -3.7330300e-001
  2.7211177e+002  2.0243190e-001  3.1969388e-001  2.0966958e+000 -3.7432500e-001
  2.7325201e+002  2.0265559e-001  3.1937151e-001  2.1016168e+000 -3.7073100e-001
  2.7442221e+002  2.0231348e-001  3.1962151e-001  2.1001629e+000 -3.7084400e-001
  2.7558033e+002  2.0207664e-001  3.1966756e-001  2.0985576e+000 -3.7131800e-001
  2.7675043e+002  2.0210296e-001  3.1979256e-001  2.0977155e+000 -3.7393400e-001
  2.7787959e+002  2.0259638e-001  3.2009519e-001  2.0974787e+000 -3.7770100e-001
  2.7901980e+002  2.0212928e-001  3.2052282e-001  2.0999984e+000 -3.7739300e-001
  2.8016025e+002  2.0193849e-001  3.2071360e-001  2.1012418e+000 -3.7717800e-001
  2.8133059e+002  2.0220164e-001  3.2077939e-001  2.1005510e+000 -3.7464900e-001
  2.8250056e+002  2.0070824e-001  3.2156228e-001  2.1027550e+000 -3.7142300e-001
  2.8365974e+002  2.0128718e-001  3.2193070e-001  2.1016826e+000 -3.7342500e-001
  2.8480789e+002  2.0201743e-001  3.2166754e-001  2.0989787e+000 -3.7513200e-001
  2.8598802e+002  2.0216875e-001  3.2210833e-001  2.0968406e+000 -3.7474800e-001
  2.8711823e+002  2.0317532e-001  3.2100308e-001  2.1014392e+000 -3.7269100e-001
  2.8827836e+002  2.0161612e-001  3.2179254e-001  2.1043142e+000 -3.7302800e-001
  2.8942863e+002  2.0233980e-001  3.2123334e-001  2.1047023e+000 -3.7275300e-001
  2.9059570e+002  2.0131349e-001  3.2234517e-001  2.1073339e+000 -3.7286200e-001
  2.9173584e+002  2.0155033e-001  3.2241753e-001  2.1035905e+000 -3.7503600e-001
  2.9289604e+002  2.0171481e-001  3.2315437e-001  2.1053799e+000 -3.7595800e-001
  2.9404616e+002  2.0168191e-001  3.2253595e-001  2.1041365e+000 -3.7850800e-001
  2.9520334e+002  2.0191217e-001  3.2310174e-001  2.1041497e+000 -3.7926900e-001
  2.9635345e+002  2.0103060e-001  3.2347016e-001  2.1048339e+000 -3.7830200e-001
  2.9753358e+002  2.0163586e-001  3.2316095e-001  2.1110904e+000 -3.7425300e-001
  2.9868369e+002  2.0190559e-001  3.2365436e-001  2.1128009e+000 -3.7251300e-001
  2.9987382e+002  2.0156349e-001  3.2376621e-001  2.1099852e+000 -3.7223600e-001
  3.0102202e+002  2.0120165e-001  3.2419383e-001  2.1091891e+000 -3.7369800e-001
  3.0221206e+002  2.0156349e-001  3.2397015e-001  2.1116628e+000 -3.7260100e-001
  3.0335923e+002  2.0147139e-001  3.2449646e-001  2.1107352e+000 -3.7308800e-001
  3.0451740e+002  2.0124771e-001  3.2419383e-001  2.1090444e+000 -3.7374700e-001
  3.0567557e+002  2.0179375e-001  3.2492409e-001  2.1123207e+000 -3.7552300e-001
  3.0683371e+002  2.0202401e-001  3.2527277e-001  2.1099786e+000 -3.7986800e-001
  3.0797187e+002  2.0087271e-001  3.2527277e-001  2.1073339e+000 -3.7942800e-001
  3.0913100e+002  2.0148455e-001  3.2497672e-001  2.1084523e+000 -3.7816400e-001
  3.1030113e+002  2.0095166e-001  3.2568066e-001  2.1083010e+000 -3.7729700e-001
  3.1151120e+002  1.9955035e-001  3.2616092e-001  2.1108141e+000 -3.7455700e-001
  3.1265139e+002  2.0148455e-001  3.2604908e-001  2.1141562e+000 -3.7421900e-001
  3.1383151e+002  2.0074113e-001  3.2562145e-001  2.1129457e+000 -3.7501300e-001
  3.1497964e+002  2.0024772e-001  3.2529908e-001  2.1109917e+000 -3.7731700e-001
  3.1614774e+002  2.0173454e-001  3.2650960e-001  2.1172943e+000 -3.7647200e-001
  3.1729486e+002  2.0083324e-001  3.2690433e-001  2.1182153e+000 -3.7801100e-001
  3.1846304e+002  2.0120823e-001  3.2716749e-001  2.1186824e+000 -3.7708200e-001
  3.1962123e+002  2.0064903e-001  3.2651618e-001  2.1187417e+000 -3.7560200e-001
  3.2076939e+002  2.0022798e-001  3.2727275e-001  2.1169982e+000 -3.7655900e-001
  3.2193753e+002  2.0128060e-001  3.2725959e-001  2.1167746e+000 -3.7691300e-001
  3.2311772e+002  2.0021482e-001  3.2756880e-001  2.1176167e+000 -3.7862700e-001
  3.2427786e+002  2.0003719e-001  3.2770695e-001  2.1188667e+000 -3.8040800e-001
  3.2545501e+002  2.0070824e-001  3.2737143e-001  2.1193864e+000 -3.8164700e-001
  3.2661513e+002  2.0012930e-001  3.2831879e-001  2.1204719e+000 -3.8059300e-001
  3.2777332e+002  2.0076087e-001  3.2839774e-001  2.1224850e+000 -3.8080900e-001
  3.2894344e+002  2.0030693e-001  3.2848326e-001  2.1198469e+000 -3.8246500e-001
  3.3010367e+002  2.0067534e-001  3.2862800e-001  2.1163140e+000 -3.8262600e-001
  3.3130068e+002  2.0031350e-001  3.2901615e-001  2.1170706e+000 -3.8193500e-001
  3.3244890e+002  1.9983325e-001  3.2938457e-001  2.1220837e+000 -3.8108800e-001
  3.3360703e+002  2.0022798e-001  3.2975299e-001  2.1211824e+000 -3.8120200e-001
  3.3477712e+002  2.0084639e-001  3.2929904e-001  2.1207877e+000 -3.8170300e-001
